tweet_count,tweet_id,username,text,created at,url
3123,1817673107357802806,Fabrizio Romano,"🚨🔴⚪️ Negotiations between Sevilla and Inter for Lucien Agoumé, advancing well.

All parties expect to get the deal done next week as he only wants Sevilla. ⤵️",Sun Jul 28 21:26:54 +0000 2024,https://twitter.com/FabrizioRomano/status/1817673107357802806
3124,1817653451985146150,Fabrizio Romano,"🔴🇯🇵 Liverpool rejected approach from Olympique Marseille for Endo before they signed Ismael Kone and Pierre Højbjerg.

Talks around €14m as @JamesPearceLFC reports — but already collapsed weeks ago.

Marseille are focused on other signings and other positions. https://t.co/5AFlwTPsuf",Sun Jul 28 20:08:47 +0000 2024,https://twitter.com/FabrizioRomano/status/1817653451985146150
3125,1817650706331087273,Fabrizio Romano,"🚨🔴⚫️ Strahinja Pavlović to AC Milan, here we go! Deal in place for Serbian centre back joining from Salzburg.

Long term deal agreed days ago as he strongly wanted to join AC Milan.

Package worth more than €18m, to be clarified soon. https://t.co/OpjpahX7Df",Sun Jul 28 19:57:53 +0000 2024,https://twitter.com/FabrizioRomano/status/1817650706331087273
3126,1817643104196845845,Fabrizio Romano,"🔴⚫️🇫🇷 Rennes have completed deal to sign Leo Østigard as new centre back.

€7m fee to Napoli and medical tests on Monday, as expected. https://t.co/dXXCp3koI7",Sun Jul 28 19:27:40 +0000 2024,https://twitter.com/FabrizioRomano/status/1817643104196845845
3127,1817640604068933856,Fabrizio Romano,"🔵🇫🇷 Official, exclusive story confirmed. Raphael Varane joins Como on two year contract plus option for further season.

Massive signing for coach Cesc Fabregas as Varane joins after Real Madrid and Man United chapters. https://t.co/NC5flVmTJ9",Sun Jul 28 19:17:44 +0000 2024,https://twitter.com/FabrizioRomano/status/1817640604068933856
3128,1817640279299465681,Fabrizio Romano,One month later. 🔵🏁,Sun Jul 28 19:16:27 +0000 2024,https://twitter.com/FabrizioRomano/status/1817640279299465681
3129,1817627824158618077,Fabrizio Romano,"🚨🇳🇬 Victor Osimhen, not even on the bench for Napoli tonight as plan of both parties remains clear.

Osimhen wants to leave, Napoli want to bring in Lukaku.

Talks with PSG are in stand-by since Monday at current conditions.

Chelsea like Osimhen but won’t pay the clause. https://t.co/3I9jD5M7uK",Sun Jul 28 18:26:57 +0000 2024,https://twitter.com/FabrizioRomano/status/1817627824158618077
3130,1817622547216904625,Fabrizio Romano,"🔴⚫️ AC Milan can close Emerson Royal deal next week as new round of talks will take place to agree with Spurs.

Emerson, still giving total priority to Milan.

↪️🇷🇸 Talks scheduled also with Lazar Samardzić’s agents. https://t.co/K7bFBOKj89",Sun Jul 28 18:05:59 +0000 2024,https://twitter.com/FabrizioRomano/status/1817622547216904625
3131,1817619237378166942,Fabrizio Romano,"🔴⚫️ Youssouf Fofana has agreed on personal terms with AC Milan weeks ago and he still wants the move.

Fofana wants to play Champions League football; no agreement yet Milan/Monaco.

West Ham bid was already rejected by the player days ago, #WHUFC are looking at other targets. https://t.co/XeZXIpuFBA",Sun Jul 28 17:52:50 +0000 2024,https://twitter.com/FabrizioRomano/status/1817619237378166942
3132,1817617221583028727,Fabrizio Romano,"🚨⚪️⚫️ Juventus will submit opening bid for Jean Clair Todibo next week.

It’s expected to be loan with mandatory buy clause for potential fee close to €35m.

Positive meeting with player’s camp in last 24h to confirm five year deal agreed and Todibo’s desire, only Juventus. https://t.co/clzHFtQFjK",Sun Jul 28 17:44:49 +0000 2024,https://twitter.com/FabrizioRomano/status/1817617221583028727
3133,1817614923049893981,Fabrizio Romano,"🚨🟡🔴 AS Roma have first bid ready for Artem Dovbyk, it will be package worth €35m add-ons included.

Negotiations to follow with Girona next week, as expected.

Dovbyk has agreed on five year deal with Roma and it’s now up to the clubs. 🇺🇦 https://t.co/jO0Yl8DgUt",Sun Jul 28 17:35:41 +0000 2024,https://twitter.com/FabrizioRomano/status/1817614923049893981
3134,1817611259208184317,Fabrizio Romano,"🔴🇯🇵 Hiroki Itō has sustained a metatarsal fracture and will be sidelined for 'several weeks', Bayern statement has confirmed. https://t.co/WSr5b2wjNC",Sun Jul 28 17:21:08 +0000 2024,https://twitter.com/FabrizioRomano/status/1817611259208184317
3135,1817599397879750870,Fabrizio Romano,"🟤🇩🇪 Torino have submitted loan bid to sign Robin Gosens.

It includes buy option clause to become mandatory if he’s gonna play certain number of games next season.

Buy clause value would be around €7m plus loan fee and salary covered.

Union Berlin want more but talks ongoing. https://t.co/quGygqf6d9",Sun Jul 28 16:34:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817599397879750870
3136,1817586707161928095,Fabrizio Romano,"🚨🔴 Bayern new signing Hiroki Itō broke his foot during friendly game today.

“Yes, his foot is broken. He will be out for a long time”, Bayern director Max Eberl told @MichelSchroeer.

↪️🇩🇪 Bayern will sign at least one more CB with Jonathan Tah as priority target. https://t.co/NGhUtsu6pI",Sun Jul 28 15:43:34 +0000 2024,https://twitter.com/FabrizioRomano/status/1817586707161928095
3137,1817583578940948895,Fabrizio Romano,"🚨🇪🇸 Barcelona are keeping contacts active for Dani Olmo on both club and player side, while they wait for Nico.

Barça feel Olmo wants to join them; being ‘ready’ with talks active is key if there will be surprises.

Bayern also have Olmo in list since May.

No bids from City. https://t.co/3Tjpt7KYq6",Sun Jul 28 15:31:08 +0000 2024,https://twitter.com/FabrizioRomano/status/1817583578940948895
3138,1817574471642783765,Fabrizio Romano,"🚨🟡⚫️ EXCLUSIVE: Youssoufa Moukoko’s agent Patrick Williams announces plan to leave BVB. 

“Youssoufa has a huge potential, which unfortunately he couldn‘t show last season. I think the fact that he scored 5 goals in 613 minutes says everything about his quality. Few players in https://t.co/uQhug8GxeZ",Sun Jul 28 14:54:57 +0000 2024,https://twitter.com/FabrizioRomano/status/1817574471642783765
3139,1817573723630649384,Fabrizio Romano,"🟡🔴✍🏻 AS Roma and Juventus have signed all docs for Matias Soulé deal.

Statement signing for Friedkin family as Soulé will land in Roma tonight and sign five year deal tomorrow. https://t.co/HuvAmLsD4Q",Sun Jul 28 14:51:59 +0000 2024,https://twitter.com/FabrizioRomano/status/1817573723630649384
3140,1817568245815325113,Fabrizio Romano,"🟡⚫️🛫 Yan Couto, set to travel next week for medical tests at Borussia Dortmund if all goes to plan.

Final details to be sorted between BVB and Man City on deal structure and payment terms. https://t.co/qLBuZd75Sk",Sun Jul 28 14:30:13 +0000 2024,https://twitter.com/FabrizioRomano/status/1817568245815325113
3141,1817567168705470741,Fabrizio Romano,"🔴🇲🇦 Noussair Mazraoui, waiting for Man United.

He wants the move and his agent Pimenta is still in talks for both Mazraoui and Matthijs de Ligt.

All depends on Wan-Bissaka now. ⤵️",Sun Jul 28 14:25:56 +0000 2024,https://twitter.com/FabrizioRomano/status/1817567168705470741
3142,1817558515025621250,Fabrizio Romano,"🔵✍🏻 Michael Folorunsho signs new deal at Napoli valid until June 2029, as expected.

↪️ He’s part of Napoli plan for midfield on long term as they are set to send new bid to Brighton for Billy Gilmour… and then planning to sign Marco Brescianini. https://t.co/TpZPyUPlGC",Sun Jul 28 13:51:33 +0000 2024,https://twitter.com/FabrizioRomano/status/1817558515025621250
3143,1817544853229580790,Fabrizio Romano,"🔵🛫 Understand Chelsea next signing Filip Jørgensen is on his way to United States right now.

He’s travelling for contract signing in the US to join Enzo Maresca’s squad on pre-season tour.

Deal until June 2030 plus option until 2031, set to be sealed. https://t.co/PZwbRRQX9o",Sun Jul 28 12:57:16 +0000 2024,https://twitter.com/FabrizioRomano/status/1817544853229580790
3144,1817538676991164519,Fabrizio Romano,"🚨⚪️ Official, confirmed. Yang Min-hyuk joins Tottenham from Gangwon FC, 2006 born winger has signed the contract.

Deal until June 2030 as new Spurs player.

He’s staying at Gangwon FC until January then joining #THFC in 2025. 🇰🇷 https://t.co/GKSg7ge243",Sun Jul 28 12:32:43 +0000 2024,https://twitter.com/FabrizioRomano/status/1817538676991164519
3145,1817533282231234851,Fabrizio Romano,"🚨🔵 Understand Raphael Varane’s formal signature on two year deal as new Como player is imminent!

Official statement to follow soon. 🇫🇷

Varane will join Como on two year deal valid until 2026…

…exclusive story from June, set to be confirmed. https://t.co/QSnGfj4GPn",Sun Jul 28 12:11:17 +0000 2024,https://twitter.com/FabrizioRomano/status/1817533282231234851
3146,1817525317113675901,Fabrizio Romano,"🚨🇪🇸 Sergi Roberto, considering options as free agent with Ajax among clubs approaching him.

Ajax have genuine interest, Sergi will assess all options in the next days.

Sergi Roberto, set to part ways with Barça as free agent. https://t.co/H4IO2sKs9j",Sun Jul 28 11:39:38 +0000 2024,https://twitter.com/FabrizioRomano/status/1817525317113675901
3147,1817522228637880816,Fabrizio Romano,"🔴⚪️🇨🇱 Southampton agree deal to sign Ben Brereton Díaz from Villarreal, fee will be around £7m.

Personal terms also on the verge of being agreed, deal set to be signed soon.

He’s ready to travel to complete the move, as called by @diarioas. https://t.co/ZVBPBthevu",Sun Jul 28 11:27:21 +0000 2024,https://twitter.com/FabrizioRomano/status/1817522228637880816
3148,1817520501218045980,Fabrizio Romano,"🚨🔴⚪️ Medical done for Riccardo Calafiori who’s set to travel to USA from London together with his agents.

Calafiori will sign five year deal as new Arsenal player in the US. https://t.co/0vFrffhuqj",Sun Jul 28 11:20:30 +0000 2024,https://twitter.com/FabrizioRomano/status/1817520501218045980
3149,1817500251294769471,Fabrizio Romano,"🚨🔴⚪️ Arsenal are prepared to advance in talks with Mikel Merino's camp next week, after positive contacts.

He's not only name on list but well positioned; price tag requested by Real Sociedad will be key.

Arteta appreciates him; as soon as ESR leaves, Arsenal can proceed. https://t.co/Z9o91NrnMn",Sun Jul 28 10:00:02 +0000 2024,https://twitter.com/FabrizioRomano/status/1817500251294769471
3150,1817497900810748046,Fabrizio Romano,"🟡🔴🇦🇷 AS Roma have booked medical for Matias Soulé on Monday, then he will sign five year contract as expected.

Contacts with Girona to follow starting from tomorrow, AS Roma will submit first proposal for Tema Dovbyk.

🇺🇦 Dovbyk has agreed on contract terms, up to the clubs. https://t.co/fVXHgSug5h",Sun Jul 28 09:50:41 +0000 2024,https://twitter.com/FabrizioRomano/status/1817497900810748046
3151,1817490932314657139,Fabrizio Romano,"⚪️❌ Recent links between Arda Güler and loan move to Bayer Leverkusen are wide of mark.

Arda, key part of Real Madrid plans and not available on loan. He's only focused on Real Madrid now. https://t.co/jBO45tgVvd",Sun Jul 28 09:23:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817490932314657139
3152,1817477638178398576,Fabrizio Romano,"🔴⚪️ Arteta on Jurrien Timber: “He’s like a new signing for us, a big addition to the team”.

“Now he’s getting the rhythm because obviously he’s missed a lot of football in the last year or so”.

“Just look at him… his pressing, his leadership, his composure”. https://t.co/fgadYDqpkT",Sun Jul 28 08:30:10 +0000 2024,https://twitter.com/FabrizioRomano/status/1817477638178398576
3153,1817473508135342114,Fabrizio Romano,"🚨⚠️ Ten Hag on Leny Yoro and Rasmus Højlund injured: “We have to wait over 24 hours and then we know hopefully more”. 

“We were careful especially with Leny, he did only 50% from the sessions…”.

“Let’s be positive and see what is the outcome”, says via @ManUtdMEN. https://t.co/9TxbgbLUE5",Sun Jul 28 08:13:46 +0000 2024,https://twitter.com/FabrizioRomano/status/1817473508135342114
3154,1817470296166731864,Fabrizio Romano,"🔵⚪️🇦🇷 Olympique Marseille and Inter have new round of talks scheduled next week to get Valentin Carboni deal done.

Loan fee to be discussed; then €36m buy option clause (plus add-ons) and €40m buy back clause for Inter.

❗️ Carboni would sign new deal at Inter before loan. https://t.co/pHZB0LAL3h",Sun Jul 28 08:01:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817470296166731864
3155,1817462746944025020,Fabrizio Romano,"⚫️⚪️🇶🇦 Understand AS Monaco will receive €16.5m fixed fee plus €3.5m in add-ons for Mo Camara to join Al Sadd.

AS Monaco have also included 20% sell-on clause in the deal. https://t.co/UIFMr9Hgsu",Sun Jul 28 07:31:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817462746944025020
3156,1817454945299214412,Fabrizio Romano,"🔵🇮🇪 Jake O'Brien will undergo medical as new Everton player on Monday, then signing contract until June 2029.

O'Brien joins on €20m deal plus 10% sell-on clause from Olympique Lyon, as exclusively revealed yesterday.

Here we go, confirmed. https://t.co/WCjVniXyzu",Sun Jul 28 07:00:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817454945299214412
3157,1817451422356803936,Fabrizio Romano,"↪️ ""What will it take to get ahead of Manchester City this season?"".

Mikel Arteta: ""114 points - if we do that, we will win the league for sure!"".

""This is the objective, win every single game &amp; earn the right to win it"". https://t.co/S1BfAiw99y",Sun Jul 28 06:46:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817451422356803936
3158,1817448401899749599,Fabrizio Romano,"⚪️⚫️🇬🇷 PAOK are prepared to activate the release clause for Fedor Chalov from CSKA Moscow.

Sevilla are also interested but they didn't activate the clause, no official move so far. https://t.co/0bWRc9B6jG",Sun Jul 28 06:34:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817448401899749599
3159,1817442362484007083,Fabrizio Romano,"🔴⚪️🇳🇬 Sevilla have reached an agreement with Kelechi Iheanacho to join the club as free agent.

One more Nigerian signing after Chidera Ejuke, also on free transfer.

Documents being prepared as former Leicester City will join the club in the next days, as @Plettigoal reports. https://t.co/wULtTxKrTO",Sun Jul 28 06:10:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817442362484007083
3160,1817439847042396389,Fabrizio Romano,"🇺🇾 Uruguay international Emiliano Martinez, on the list of several clubs this summer.

Villarreal and Getafe, both showing concrete interest as first approach could be on loan with buy option. https://t.co/pfQESRkiZC",Sun Jul 28 06:00:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817439847042396389
3161,1817378694068846906,Fabrizio Romano,"🚨🔵 Éderson on potential move to Saudi: “Nothing is decided. I’m happy to hear that Pep wants me to stay, it’s gratifying, he’s a genius… I’m happy here”.

“I’m calm. Whatever happens is in the hands of God, he knows the right path”, told @fredcaldeira. https://t.co/WZvzconmR7",Sun Jul 28 01:57:00 +0000 2024,https://twitter.com/FabrizioRomano/status/1817378694068846906
3162,1817349595422150703,Fabrizio Romano,"🔴⚪️ Emile Smith-Rowe, not available for Arsenal tonight as he’s expected to join Fulham next week.

Final details to sort before getting it done, talks at advanced stages. ⏳⚪️⚫️

“Things are happening in the background, yes”, Mikel Arteta confirms. https://t.co/kEIaF5Rzp3",Sun Jul 28 00:01:22 +0000 2024,https://twitter.com/FabrizioRomano/status/1817349595422150703
3163,1817332546910245238,Fabrizio Romano,"🔵🇪🇸 Maresca: “The idea with Marc Guiu and all the young players is to have a look then decide whether to loan”.

“At the moment Marc is going to stay and does NOT go anywhere”, says via @BobbyVincentFL. https://t.co/GpKN1rQhfN",Sat Jul 27 22:53:38 +0000 2024,https://twitter.com/FabrizioRomano/status/1817332546910245238
3164,1817329236895498598,Fabrizio Romano,"🔴🔵🇵🇹 Paris Saint-Germain will close the João Neves deal for €70m package with at least one player included.

Benfica want Renato Sanches and talks are progressing to include him, formula being discussed.

Here we go, very soon. ✨ https://t.co/PcUtFhai2e",Sat Jul 27 22:40:29 +0000 2024,https://twitter.com/FabrizioRomano/status/1817329236895498598
3165,1817320373249020128,Fabrizio Romano,⚪️🔴🇦🇷 River Plate have fired manager Martin Demichelis with immediate effect. https://t.co/q4gAfGZc0E,Sat Jul 27 22:05:15 +0000 2024,https://twitter.com/FabrizioRomano/status/1817320373249020128
3166,1817312960680955923,Fabrizio Romano,"🚨🇪🇸 Barcelona keep waiting for Nico Williams’ to inform them about his final decision, it won’t be long.

Premier League clubs and PSG, also waiting… while feeling he prefers Spain.

↪️⚪️🔴 Athletic already prepared new deal for Nico with higher salary if he decides to stay. https://t.co/XBxer77gev",Sat Jul 27 21:35:48 +0000 2024,https://twitter.com/FabrizioRomano/status/1817312960680955923
3167,1817305408593068043,Fabrizio Romano,"⚪️⚫️🇶🇦 Al Sadd are on the verge of signing Mo Camara from AS Monaco on permanent deal.

Monaco also expect Youssuf Fofana to leave the club this summer and so they’re looking for two midfielders now.

Camara to Al Sadd will be completed soon, as @Santi_J_FM reports. https://t.co/FhiP6mLbfk",Sat Jul 27 21:05:47 +0000 2024,https://twitter.com/FabrizioRomano/status/1817305408593068043
3168,1817296180943929596,Fabrizio Romano,"🚨🔵 EXCL: Strasbourg have opened talks to sign 23 year old winger Gonçalo Borges from FC Porto.

Negotiations underway with BlueCo side interested in Portuguese talent to be part of project.

Chelsea’s sister club, pushing to make it happen. https://t.co/zOb1lFCQRQ",Sat Jul 27 20:29:07 +0000 2024,https://twitter.com/FabrizioRomano/status/1817296180943929596
3169,1817292943918497998,Fabrizio Romano,"🟡🔴🇺🇦 Tema Dovbyk had accepted AS Roma proposal, green light confirmed since Thursday and contract agreed with his agents.

Understand deal will be valid until June 2029.

↪️ AS Roma and Girona will enter into concrete talks early next week, first bid will be over €30m. https://t.co/4CG6gMlDO8",Sat Jul 27 20:16:16 +0000 2024,https://twitter.com/FabrizioRomano/status/1817292943918497998
3170,1817287739261472909,Fabrizio Romano,"⚪️🔴 Lucien Agoumé has been clear: he wants to join Sevilla, it’s his favorite destination and personal terms are already agreed.

Negotiations ongoing with Inter asking for €8m initial fee plus add-ons. https://t.co/1BgIJ144P1",Sat Jul 27 19:55:35 +0000 2024,https://twitter.com/FabrizioRomano/status/1817287739261472909
3171,1817262844477407644,Fabrizio Romano,"🚨⚪️⚫️ EXCL: Greek side PAOK have reached verbal agreement to sign former Man United talent Shola Shoretire.

Despite interest from England, Spain, MLS and Saudi clubs, Shoretire is now expected to travel &amp; sign next week.

Shoretire, available as free agent after leaving #MUFC. https://t.co/ukaq7CTI01",Sat Jul 27 18:16:39 +0000 2024,https://twitter.com/FabrizioRomano/status/1817262844477407644
3172,1817260125943706040,Fabrizio Romano,"🔴🔵🇵🇹 João Neves will be PSG player, plan to get it sealed next week remains clear and confirmed.

⤵️👌🏻",Sat Jul 27 18:05:51 +0000 2024,https://twitter.com/FabrizioRomano/status/1817260125943706040
3173,1817259291709260171,Fabrizio Romano,"🔴⚪️✍🏻 More on Bryan Gil story.

Documents are being prepared for Spurs to extend his contract and include €15m release clause at #THFC.

Understand Bryan’s expected to sign his contract and then join Girona on loan on Monday, plan clear.

Here we go, confirmed. 🇪🇸 https://t.co/BytDeNmu0J",Sat Jul 27 18:02:32 +0000 2024,https://twitter.com/FabrizioRomano/status/1817259291709260171
3174,1817257266338488787,Fabrizio Romano,"🍒 Dean Huijsen has passed medical at Bournemouth, all documents are signed with Juventus.

€15m fixed fee, €3m add-ons and deal valid until June 2030 at #AFCB.

↪️⚪️⚫️ Juventus are working on Jean Clair Todibo deal, contacts ongoing also today. https://t.co/2ec4ZSRW1z",Sat Jul 27 17:54:29 +0000 2024,https://twitter.com/FabrizioRomano/status/1817257266338488787
3175,1817243284328345878,Fabrizio Romano,"🔵🇩🇰 More on Filip Jørgensen exclusive story. Deal between Chelsea and Villarreal does not include add-ons.

Chelsea pay €24.5m instead of higher fee with add-ons.

Jørgensen’s contract will be valid until June 2030 with an option until 2031. https://t.co/KYfF5h7vLy",Sat Jul 27 16:58:56 +0000 2024,https://twitter.com/FabrizioRomano/status/1817243284328345878
3176,1817228286683988052,Fabrizio Romano,"🚨⚪️🔴 Bryan Gil to Girona, here we go! Deal agreed for Spanish winger to join on initial loan from Spurs.

Exclusive details: Bryan Gil will extend his contract at #THFC with €15m release clause.

Girona have priority to sign him… or other clubs can do it, up to the player. https://t.co/hfT1DqdJbw",Sat Jul 27 15:59:20 +0000 2024,https://twitter.com/FabrizioRomano/status/1817228286683988052
3177,1817223191175028930,Fabrizio Romano,"🚨🔵 Napoli are preparing new formal bid to send to Brighton for Billy Gilmour.

Gilmour, open to joining Napoli.

#BHAFC already rejected opening official bid from Napoli last week, revealed by @MatteMoretto.

Napoli will return for Gilmour and also plan to sign Brescianini. 2️⃣ https://t.co/feAAzJ2CKp",Sat Jul 27 15:39:05 +0000 2024,https://twitter.com/FabrizioRomano/status/1817223191175028930
3178,1817212173845701113,Fabrizio Romano,"🚨🔵 EXCLUSIVE: Filip Jørgensen to Chelsea, here we go! Deal done and closed right now between clubs.

Chelsea will pay €24.5m fee to Villarreal for Danish talented GK, long term deal also agreed.

Deal done by Goal Management and Epic Sports agencies.

New GK for Maresca. 🇩🇰 https://t.co/DrPwPFwaQo",Sat Jul 27 14:55:19 +0000 2024,https://twitter.com/FabrizioRomano/status/1817212173845701113
3179,1817201955921367262,Fabrizio Romano,"🚨🔵 More on Jack O’Brien exclusive story.

Agreement in principle between Everton and OL, O’Brien also ready to accept the five year contract offered.

↪️🩺 Medical tests being planned, could be moved to Monday in order to prepare documents on Sunday

Here we go! 🤝🏻 https://t.co/TEIjVD3jyI",Sat Jul 27 14:14:42 +0000 2024,https://twitter.com/FabrizioRomano/status/1817201955921367262
3180,1817199190235107408,Fabrizio Romano,"🚨🔵 EXCL: Everton have agreed deal in principle with OL for centre back Jake O’Brien.

Medical to take place tomorrow if personal terms are agreed, five year contract on the table. https://t.co/019VcS7nIx",Sat Jul 27 14:03:43 +0000 2024,https://twitter.com/FabrizioRomano/status/1817199190235107408
3181,1817197089308209445,Fabrizio Romano,"🚨🔴⚪️ Negotiations between Girona and Tottenham for Bryan Gil, advancing to the final stages.

Details of the formula being clarified but Spurs know Gil only wants Girona… or he’d stay at the club.

⏳🇪🇸 https://t.co/3r4XIy7GhQ",Sat Jul 27 13:55:22 +0000 2024,https://twitter.com/FabrizioRomano/status/1817197089308209445
3182,1817185698450985272,Fabrizio Romano,"⚪️✨ Ange Postecoglou: “Mikey Moore has been fantastic since we brought him in. He’s earned his spot on the roster at the moment”.

We have to remember that last year he had some injuries and he’s only 16, but yeah… super exciting. We’ll go step by step now”, told @AlasdairGold. https://t.co/XM4w06Zybh",Sat Jul 27 13:10:06 +0000 2024,https://twitter.com/FabrizioRomano/status/1817185698450985272
3183,1817183319093641337,Fabrizio Romano,"🔴⚫️ AC Milan have added Manu Koné to their shortlist for the midfield.

Interest is concrete, he’s one of the names now being considered as @MatteMoretto reveals. 🤝🏻

↪️🇫🇷 AC Milan already tried to sign Koné in January 2021 from Toulouse, then he ended up at ‘Gladbach. https://t.co/y0lSqP63sU",Sat Jul 27 13:00:39 +0000 2024,https://twitter.com/FabrizioRomano/status/1817183319093641337
3184,1817179204934316481,Fabrizio Romano,"🔵🇬🇭 Abdul Hakim Sulemana has just signed long term contract to join Danish side Randers FC.

Understand Olympique Lyon will receive percentage on future sale for Kamaldeen Sulemana’s brother. #OL

Done and sealed today. 🇩🇰 https://t.co/er8aPJcmfS",Sat Jul 27 12:44:18 +0000 2024,https://twitter.com/FabrizioRomano/status/1817179204934316481
3185,1817177301559230849,Fabrizio Romano,"🚨🟡⚫️ Borussia Dortmund are closing in on Yan Couto deal!

Package will be under €30m, expected to be €25m with add-ons included.

Couto has already accepted contract proposal, he wants BVB and he’s ready to travel.

Final details to be sorted with Man City… then, here we go. https://t.co/xJSxWjuT7E",Sat Jul 27 12:36:44 +0000 2024,https://twitter.com/FabrizioRomano/status/1817177301559230849
3186,1817172886265659437,Fabrizio Romano,"🔴🫂 Maguire on Leny Yoro: “We must remind ourselves he is really young. It’s our job as senior centre backs, my job, to help him along, communicate well, let him know what to expect”.

“He has every attribute of a centre-back in the modern game”, told @TelegraphDucker. https://t.co/IDBVTfmSxJ",Sat Jul 27 12:19:12 +0000 2024,https://twitter.com/FabrizioRomano/status/1817172886265659437
3187,1817167978196046266,Fabrizio Romano,"🔴🇦🇪 Sardar Azmoun’s documents to join Shabab Al Ahli in UAE are approved and set to be signed.

First part of medical taking place today, deal to be signed next week.

Bayer Leverkusen technical director Devin Özek, on it — as they will receive fee around €5/6m. ⤵️🇮🇷",Sat Jul 27 11:59:42 +0000 2024,https://twitter.com/FabrizioRomano/status/1817167978196046266
3188,1817167188190503212,Fabrizio Romano,"⚪️🔴 Olympiacos have completed deal to sign Kristoffer Velde. €3.6m fixed fee plus add-ons up to package worth over €5m.

Medical booked and contract signing to follow, here we go confirmed. 🇬🇷 https://t.co/TcC70dE9hN",Sat Jul 27 11:56:33 +0000 2024,https://twitter.com/FabrizioRomano/status/1817167188190503212
3189,1817167041108869410,Fabrizio Romano,"🚨⚪️ Real Madrid have decided for 16 year old talented CB Joan Martínez to travel to the US.

He’s highly rated internally at the club.

Martínez also decided to sign with agent Fali Ramadani together with his historical agent Javier Coso — same who did Buba Sangaré deal to Roma. https://t.co/Eviib2bNwE",Sat Jul 27 11:55:58 +0000 2024,https://twitter.com/FabrizioRomano/status/1817167041108869410
3190,1817158952574128283,Fabrizio Romano,"🔴🦅 Understand Benfica have decided to keep Gianluca Prestianni at the club, no more plans for loan.

Initial idea was to send him on loan to play and develop, receiving more than 5 loan proposals… but pre-season performances changed Benfica’s mind.

Current plan: staying. 🇦🇷 https://t.co/le7kVj3mLP",Sat Jul 27 11:23:50 +0000 2024,https://twitter.com/FabrizioRomano/status/1817158952574128283
3191,1817157004286177503,Fabrizio Romano,"⚪️ Endrick: “I have no words to describe what I'm feeling. I've always wanted to be here and play for Real Madrid. This is a dream”.

“I have achieved our dream, not just mine, but also for my family. It’s for them”. https://t.co/f3uAWah3v6",Sat Jul 27 11:16:05 +0000 2024,https://twitter.com/FabrizioRomano/status/1817157004286177503
3192,1817135277090938968,Fabrizio Romano,"⚪️🇧🇷 Endrick, unveiled as Real Madrid number 16. https://t.co/3qfaP6Ju6S",Sat Jul 27 09:49:45 +0000 2024,https://twitter.com/FabrizioRomano/status/1817135277090938968
3193,1817130040917627003,Fabrizio Romano,"🚨🔴⚪️ Riccardo Calafiori, on his way to London with his agents — all set for medical tests with Arsenal!

Here Calafiori with Chairman &amp; founder of WSA Agency Alessandro Lucci and CEO Alessio Ceccarelli.

🇬🇧🛫 https://t.co/aVDZJ4TYXi",Sat Jul 27 09:28:57 +0000 2024,https://twitter.com/FabrizioRomano/status/1817130040917627003
3194,1817124582941188394,Fabrizio Romano,"🚨🔴⚪️ Official, confirmed. Atlético Madrid sign Robin Le Normand from Real Sociedad as clubs signed all documents.

Le Normand, first signing of the summer window for Atléti and more will follow soon.

Here we go, confirmed. 🇪🇸 https://t.co/nNqwp1KMTv",Sat Jul 27 09:07:15 +0000 2024,https://twitter.com/FabrizioRomano/status/1817124582941188394
3195,1817115327097872566,Fabrizio Romano,"🔵🇩🇪 Excl: Como have agreed deal to sign German midfielder Yannik Engelhardt from Fortuna Düsseldorf.

Agreement reached for package worth €8m plus add-ons and sell-on clause, medical today.

Engelhardt, approved by Cesc Fabregas… and soon will be Raphael Varane time. 👀 https://t.co/7RT4HdYDXB",Sat Jul 27 08:30:29 +0000 2024,https://twitter.com/FabrizioRomano/status/1817115327097872566
3196,1817114716809859171,Fabrizio Romano,"🍒🛫 Dean Huijsen, on his way to England for medical tests as new Bournemouth player. https://t.co/80fUxrusqP",Sat Jul 27 08:28:03 +0000 2024,https://twitter.com/FabrizioRomano/status/1817114716809859171
3197,1817112704902963384,Fabrizio Romano,"🚨🔵 Aaron Anselmino to Chelsea, here we go! Deal just completed for 2005 born Argentinian CB.

Details sorted with Boca Juniors, Chelsea will pay package in excess of $20m.

Anselmino will travel to UK on Monday.

He’s staying at Boca Juniors on loan at least until January. 🇦🇷 https://t.co/IfQrmh4Ut8",Sat Jul 27 08:20:03 +0000 2024,https://twitter.com/FabrizioRomano/status/1817112704902963384
3198,1817110127507571005,Fabrizio Romano,"🟣🔵🇳🇱 Excl: Aston Villa are set to extend Lamare Bogarde’s contract after rejecting Nottingham Forest proposal for 20 year old talent.

The plan after that is to go out on loan as many clubs are keen, but only right project will be chosen. https://t.co/fXbCUKatbO",Sat Jul 27 08:09:49 +0000 2024,https://twitter.com/FabrizioRomano/status/1817110127507571005
